-0.0093312,-0.15795,0.047396,-0.048735,0.50555,-1.4853,0.022252
-0.67382,-0.92499,-0.75791,-0.93225,0.32134,-1.1215,0.65442
-0.39469,-0.68648,-0.43768,-0.64628,0.34973,-1.1419,0.1859
-0.36892,-0.53509,-0.34389,-0.47066,0.55761,-1.3982,-0.0711
0.82715,0.80187,0.84147,0.80948,0.55197,-1.4736,-1.1056
0.54768,0.38915,0.58922,0.46647,0.49119,-0.72438,-1.7283
2.5298,2.5043,2.5388,2.4712,0.41323,-0.9773,-0.27315
-0.3037,-0.49131,-0.2938,-0.38832,0.30869,-0.93128,-0.24886
0.91168,0.85193,0.95367,0.88515,0.3478,-0.69802,-0.86627
0.11383,-0.10481,0.17421,-0.00078523,0.3772,-0.77733,-1.2863
0.90511,0.72226,0.73441,0.76988,0.5475,-1.1747,-1.9082
0.46027,0.3394,0.46853,0.40412,0.40585,-0.71732,-1.4454
-0.58259,-0.8184,-0.64654,-0.84587,0.43537,-1.2656,0.85749
0.069539,-0.064635,-0.1075,-0.20561,0.51816,-1.2186,-0.97253
1.5799,1.6228,1.5497,1.6003,0.44355,-0.72772,-0.92491
-0.032872,-0.16101,-0.039313,-0.14229,0.33536,-1.2468,0.19595
0.15678,-0.063867,0.20974,0.047381,0.32698,-0.85701,-0.53427
0.75397,0.62628,0.81551,0.63775,0.46409,-0.80933,-1.3923
2.025,1.9669,2.0236,1.9286,0.29979,-1.5701,-0.93033
-0.11652,-0.20554,-0.085276,-0.18799,0.37346,-1.3885,0.43655
1.5704,1.5879,1.5189,1.5516,0.47361,-1.2518,-0.75176
0.97693,0.96749,1.0307,0.9701,0.41667,-0.79111,-0.93877
-0.42276,-0.64841,-0.54421,-0.70728,0.37864,-1.1661,0.8119
-0.13151,-0.32226,-0.12755,-0.29553,0.30976,-1.0328,0.015087
0.11988,-0.11307,0.0081102,-0.098255,0.4967,-1.3382,-0.65234
-0.15482,-0.38333,-0.11141,-0.35781,0.53874,-1.0314,-0.54993
0.48342,0.23785,0.39226,0.32277,0.56247,-1.2388,-1.5562
0.37322,0.25815,0.47812,0.33085,0.46364,-0.9442,-0.76422
0.73598,0.75886,0.80237,0.81267,0.43433,-1.0363,-0.49147
-0.33506,-0.53344,-0.4379,-0.47605,0.3002,-1.1755,0.72592
0.80059,0.63875,0.80219,0.65889,0.4766,-1.0121,-1.5269
0.33941,0.21311,0.35409,0.24793,0.50901,-1.1202,-0.55772
1.332,1.2187,1.2009,1.1933,0.35859,-1.032,-1.6393
0.77691,0.57906,0.86517,0.68081,0.37848,-0.92466,-0.86052
-0.34676,-0.49825,-0.2566,-0.44886,0.29943,-1.4216,0.38435
-0.47816,-0.70154,-0.53869,-0.70729,0.37732,-1.3,1.7232
-0.089688,-0.28973,-0.021112,-0.16735,0.37169,-0.85286,-0.10934
0.38758,0.2058,0.22285,0.12845,-1.5554,-0.59884,-2.1406
0.92493,1.0075,0.88605,0.86469,-1.5771,-1.3207,-1.9328
0.80896,0.82145,0.59893,0.75705,-1.7541,-0.50543,-0.37876
0.28956,0.3486,0.36486,0.24262,-1.6713,-0.92669,-0.30166
-0.12362,-0.10755,-0.19449,-0.22452,-1.5905,-1.1046,-0.17576
-0.67521,-0.52851,-1.0787,-0.46849,-1.5332,-1.0532,-0.25643
3.1359,3.1837,3.2177,3.1072,-1.8171,-1.0207,-1.1378
0.66044,0.80524,0.7528,0.66858,-1.9271,-0.53175,-0.73817
0.62143,0.5903,0.58654,0.52245,-1.6279,-0.59802,-1.3475
2.3588,2.422,2.3807,2.3133,-1.7581,-1.2767,-0.7862
0.9548,0.87308,0.91652,0.85216,-1.7174,-1.1103,-1.9523
-0.21284,-0.24691,-0.37555,-0.18699,-1.6729,-1.3966,-1.5972
0.82974,1.0192,0.90373,0.78528,-1.8226,-0.76178,-0.0055028
0.96609,0.94623,0.9366,0.78702,-1.9396,-1.1401,-2.5085
-0.00037051,-0.10826,-0.048374,0.0061129,0.022875,-0.82509,-0.98222
0.026316,-0.035185,0.093474,-0.03514,-0.011625,-1.052,-0.69936
0.16346,0.22087,0.32804,0.054741,-0.061085,-0.41229,1.1582
0.90135,0.93094,0.98253,0.8425,-0.22822,-0.40159,-0.40586
0.073689,0.11857,0.15944,-0.017047,-0.1267,-0.40663,0.61763
-0.42207,-0.53729,-0.37312,-0.5913,-0.046143,-0.99573,-0.64678
-1.0382,-1.1479,-1.0061,-1.2215,-0.074791,-0.97694,-0.141
-0.2644,-0.21611,-0.14995,-0.37997,-0.16584,-0.40176,0.61281
-0.3062,-0.53785,-0.31439,-0.48876,0.029728,-1.0364,-0.57849
0.010738,-0.097736,-0.073289,-0.08131,-0.13399,-0.87367,-0.36699
-0.1047,-0.36845,-0.042766,-0.27206,0.10608,-0.39366,-0.71884
-0.24203,-0.30228,-0.13245,-0.36963,-0.033998,-0.56602,0.8576
-0.86303,-0.97095,-0.79168,-0.94883,-0.047845,-0.90662,-0.07719
0.079792,-0.010082,0.07548,0.010362,-0.13835,-1.047,-0.3972
-0.18596,-0.25698,-0.13724,-0.26872,-0.092038,-0.62366,0.96417
0.73881,0.60775,0.69554,0.66183,0.087748,-0.50697,-0.91949
0.28773,0.21899,0.34958,0.19321,-0.22722,-0.55836,-0.48149
0.45709,0.25858,0.32738,0.37008,0.11544,-0.63417,-1.2612
-0.19176,-0.39082,-0.24206,-0.22622,0.075586,-0.61612,-0.75142
-0.63857,-0.66533,-0.58983,-0.64572,-0.088725,-0.89165,0.42049
-0.2189,-0.37932,-0.28162,-0.26342,0.033073,-0.91967,-0.93732
-0.24264,-0.35016,-0.25155,-0.30293,-0.0068023,-0.9696,-0.65762
0.5008,0.43971,0.46149,0.40636,-0.060688,-0.6477,-0.48647
-0.38231,-0.44013,-0.34623,-0.52791,-0.19633,-0.57225,0.4674
-0.64718,-0.69855,-0.54019,-0.86813,-0.015691,-0.39227,0.15403
0.85218,0.87851,0.88663,0.79937,-0.13203,-0.76631,-0.030728
-0.48512,-0.50473,-0.41642,-0.47894,-0.068368,-0.82539,0.15717
0.18086,0.0019325,0.21196,0.06088,0.093815,-0.44684,-0.64657
-0.026986,-0.022027,0.022201,-0.13208,-0.17656,-0.94033,-0.41374
0.075239,0.044967,0.15954,0.0068724,-0.11383,-0.81863,0.046371
-0.45182,-0.54246,-0.4233,-0.50577,-0.20484,-0.86623,-0.27188
0.16684,0.068529,0.21503,0.039928,0.0063292,-0.52433,-0.42257
-0.55545,-0.55971,-0.44853,-0.73373,-0.023716,-0.45189,0.60494
-0.09489,-0.31721,-0.12592,-0.18033,0.03703,-0.55406,-0.29174
0.97344,0.90982,0.94072,0.87201,-0.02529,-0.82916,-0.78359
-0.2389,-0.35187,-0.19984,-0.34301,-0.1588,-0.56052,0.38236
-0.68631,-0.87734,-0.65259,-0.83665,-0.17182,-1.0428,-0.19045
-0.19669,-0.42484,-0.13439,-0.37748,0.04565,-0.46255,-0.36491
-0.42598,-0.8329,-0.54825,-0.70609,0.074812,-0.72367,-0.63515
-0.44896,-0.67973,-0.60085,-0.67996,-0.008285,-0.89446,-1.6761
-0.46297,-0.50684,-0.39906,-0.4232,-0.22629,-0.94675,-0.23757
-0.15058,-0.27587,-0.081912,-0.31712,-0.18071,-0.63366,0.57432
0.22177,0.16462,0.24917,0.18192,-0.018663,-0.73179,-0.5842
-0.56983,-0.64905,-0.48785,-0.75735,-0.18162,-0.46892,1.2304
-0.55262,-0.49425,-0.42416,-0.67469,-0.090721,-0.4171,0.68319
0.31054,0.27272,0.33408,0.24485,-0.19534,-1.0271,-0.62496
0.62584,0.42085,0.42595,0.47868,0.13806,-0.52021,-1.5179
-0.45629,-0.6926,-0.56929,-0.62202,0.037975,-0.7442,-0.48198
-0.82794,-0.8979,-0.7589,-1.0007,-0.17614,-0.77196,0.52956
-0.59963,-0.6858,-0.55409,-0.68452,-0.14501,-0.95368,0.049583
-0.8805,-0.99473,-0.80771,-1.1768,-0.13805,-0.48845,1.4366
0.17958,0.11708,0.23985,0.082158,-0.10809,-0.9693,-0.038438
-0.93441,-0.95215,-0.84595,-1.0129,-0.11287,-0.68908,0.60578
0.18722,-0.056329,-0.01814,0.00071181,0.068565,-0.79683,-0.54891
-0.63673,-0.72237,-0.55664,-0.70577,-0.17567,-0.85041,-0.10901
0.057236,-0.21093,-0.030487,-0.030979,0.085018,-0.55879,-0.66212
-0.26527,-0.32253,-0.18296,-0.34565,-0.22527,-0.78667,-0.0095068
0.36025,0.31316,0.35881,0.28578,-0.12173,-0.58586,-0.46911
-0.67148,-0.84628,-0.68565,-0.75933,0.0071113,-0.71375,-0.13268
1.9948,2.0566,1.9823,1.9967,-0.058556,-0.72564,-0.90728
-0.28565,-0.47576,-0.23489,-0.40875,0.053223,-0.40075,-0.58349
0.095497,-0.092828,-0.047437,-0.050279,0.077688,-0.67365,-0.24512
0.57086,0.591,0.64905,0.60553,-0.090254,-0.75078,-0.26821
-0.69012,-0.85336,-0.61726,-0.87232,-0.21129,-0.70734,0.86005
-0.75251,-0.92186,-0.67636,-1.0427,-0.092753,-0.48849,0.76776
1.0381,1.0776,1.0472,1.0629,-0.22975,-0.63696,-0.17983
-0.42253,-0.4453,-0.329,-0.48591,-0.22647,-0.8851,-0.052919
-0.34628,-0.33496,-0.22796,-0.51649,0.01371,-0.43964,0.21926
-0.74169,-0.90457,-0.67309,-0.97919,-0.044848,-0.49978,0.43809
0.52861,0.5283,0.58731,0.47959,-0.08327,-1.0563,-0.67481
-0.42938,-0.42974,-0.30616,-0.58314,-0.076701,-0.558,0.67476
1.1088,1.0462,1.0477,0.99158,-0.22443,-0.47439,-0.85501
0.56566,0.38062,0.57018,0.3771,-0.0093186,-0.62546,-0.8484
-0.62094,-0.87441,-0.70921,-0.73658,0.034667,-0.63936,-0.65309
-0.255,-0.33985,-0.2332,-0.40659,-0.15407,-0.67858,0.14849
2.931,3.0024,2.8221,2.9581,-2.6382,-0.12963,-0.54585
-2.3106,-2.0026,-2.567,-2.0176,-2.4544,0.061607,0.020162
-0.11494,0.1288,-0.08626,-0.051285,-2.5285,0.033756,0.7483
1.4064,1.4695,1.3849,1.3424,-2.6105,0.28548,0.3038
-0.075503,0.18048,-0.033375,0.0146,-2.5195,-0.0152,0.7918
-0.4882,-0.3705,-0.59197,-0.31426,-2.6662,0.18506,-0.098603
2.5108,2.6726,2.5737,2.688,-2.6412,-0.07187,0.3712
-0.21482,-0.090437,-0.24843,-0.16762,-2.8162,0.71432,-0.22668
0.98779,1.2169,0.98703,1.0984,-2.5174,0.10218,0.09617
2.3027,2.255,2.2202,2.2724,-2.4407,-0.31561,-1.1578
-0.1054,-0.02584,-0.13739,-0.027868,-2.6798,0.27151,-0.079346
1.1722,1.2915,1.0958,1.1617,-2.8123,0.50002,0.33123
0.94174,0.78801,0.78775,0.92047,-2.0665,-1.0835,-2.2435
-0.19931,0.031212,-0.22292,-0.10546,-2.2521,-0.34965,0.37054
2.1062,2.0554,2.059,2.1017,-2.3603,-0.60816,-1.2554
0.79426,0.73042,0.62336,0.77114,-2.4553,-0.45643,-1.8973
0.37552,0.52596,0.47172,0.32274,-2.7121,0.16736,0.22328
-0.074148,0.077349,-0.15285,-0.031643,-2.5217,0.49008,-0.35744
4.3577,4.3057,4.2108,4.2929,-2.32,-0.84663,-1.1442
0.68556,0.6992,0.63592,0.72112,-2.4509,-0.21937,-0.97513
1.7432,2.0274,1.6847,2.0832,-2.7105,-0.050799,0.56811
-0.53517,-0.31952,-0.61781,-0.47559,-2.4635,-0.14527,0.799
0.77301,0.97486,0.74512,0.80888,-2.7704,0.23769,0.23678
1.2561,1.1982,1.1132,1.2469,-2.5334,-0.22561,-1.6171
-0.78051,-0.5349,-0.79514,-0.66818,-2.534,0.68498,0.72853
-0.73715,-0.45905,-1.0007,-0.4802,-2.3733,-0.076582,-0.35001
1.8853,1.91,1.6484,1.9189,-2.5856,-0.42199,-1.5065
1.1125,1.2715,1.0556,1.2365,-2.6739,0.045828,0.21972
0.60978,0.89104,0.68707,0.69419,-2.5382,0.21141,0.96105
3.3327,3.4153,3.2995,3.4348,-2.2777,-0.95197,-0.068167
1.207,1.3884,1.2541,1.337,-2.5348,0.16201,0.37434
-0.235,0.029021,-0.26609,-0.14109,-2.5441,0.35749,0.6921
2.5163,2.5522,2.5802,2.5022,-2.1209,-0.94103,-0.5094
2.6525,2.7473,2.6472,2.6637,-2.589,0.033952,-4.4789e-05
-0.023992,-0.041482,-0.23915,0.047832,-2.5659,-0.34497,-1.0729
2.718,2.7392,2.7677,2.6769,-2.1395,-0.71362,-0.97029
3.3213,3.3555,3.2075,3.2779,-2.1901,-1.0872,-0.41983
2.6381,2.7311,2.1869,2.6708,-2.694,-0.10083,-1.1031
2.0126,1.9817,1.9562,1.9989,-2.5821,-0.072033,-0.85373
1.4779,1.5631,1.3557,1.4324,-2.5102,-0.59925,0.089607
2.4668,2.6318,2.4128,2.6678,-2.6768,-0.17454,-0.2765
1.9482,2.0539,1.7508,2.0195,-2.4737,-0.77389,0.074818
3.0247,3.1125,2.9718,3.1474,-2.6184,-0.2167,-0.49896
1.6008,1.7416,1.5116,1.6747,-2.6463,-0.25942,0.33197
1.1842,1.3443,1.2067,1.1963,-2.649,0.51233,0.11476
-1.5192,-1.1936,-1.5814,-1.3404,-2.5149,0.27067,1.3861
0.38597,0.59504,0.40425,0.41232,-2.6921,0.68371,0.179
1.7029,1.8192,1.6493,1.761,-2.6403,-0.0028304,-0.66004
1.9317,2.0854,1.9305,1.9949,-2.7266,0.047821,0.065432
1.8027,1.7712,1.7673,1.8174,-2.558,-0.14854,-1.1103
0.57436,0.65741,0.47785,0.66587,-2.6186,0.15684,-0.55604
0.36698,0.51068,0.40259,0.35258,-2.666,0.38197,-0.096366
-0.53784,-0.28037,-0.54496,-0.47093,-2.7431,0.4911,0.76068
1.712,1.6042,1.6534,1.6473,-2.3665,-0.42436,-1.3765
0.29267,0.51778,0.29688,0.32283,-2.4666,-0.054237,0.59323
2.309,2.4032,2.2768,2.3915,-2.397,-0.81117,-0.35819
1.2108,1.2332,1.0019,1.2314,-2.6355,0.086826,0.17374
0.52276,0.53498,0.33268,0.45423,-2.5893,0.20453,-1.5949
1.7212,1.7834,1.7574,1.7784,-1.1077,0.32851,-0.51982
-0.55663,-0.48085,-0.68686,-0.54555,-1.2327,-0.14663,0.18592
1.8746,2.1133,1.9596,2.1441,-1.1061,0.28175,0.52521
-1.4715,-1.2153,-1.5043,-1.3923,-1.3431,-0.22618,1.5766
-1.137,-1.0143,-1.0669,-1.1078,-0.95141,-0.19844,1.1056
-1.0721,-0.95085,-1.1715,-1.0168,-0.9967,-0.067424,-0.055923
1.5978,1.7558,1.5069,1.7148,-1.1954,0.37354,0.42628
-0.45198,-0.27497,-0.44965,-0.39928,-1.2668,0.094232,0.12595
-1.8394,-1.5783,-1.8183,-1.7548,-0.95408,0.11142,1.8708
-0.89738,-0.54749,-0.9171,-0.53032,-1.2197,0.29071,0.33821
-0.95194,-0.99542,-0.94094,-1.2291,-1.2684,-0.22218,0.79498
-1.5964,-1.6844,-1.626,-1.8085,-1.2016,-0.20767,1.4873
-1.5594,-1.4784,-1.541,-1.6584,-1.0585,0.0094973,0.8771
-2.0965,-1.7535,-2.1415,-2.0405,-1.1957,-0.038917,2.5524
-0.090478,0.071003,-0.011847,-0.15165,-1.4136,0.12011,0.34845
2.3442,2.4208,2.2288,2.3869,-1.1532,0.30731,-0.11655
-2.059,-1.889,-2.0356,-1.976,-1.4712,-0.10879,1.2318
-0.037328,0.32038,0.063135,0.42586,-1.1582,0.22018,1.148
-0.38282,-0.1175,-0.58239,-0.0686,-1.3127,0.27763,-0.032798
-1.0077,-0.71716,-0.94848,-0.79063,-1.0884,0.20688,0.99219
1.9235,2.0429,1.8475,1.9181,-1.1226,0.11508,-0.84887
0.1507,0.28011,0.15116,0.10896,-1.2025,0.040326,0.11467
-0.050575,0.17615,-0.13186,0.12646,-1.4167,0.27326,0.13577
-1.7179,-1.3005,-1.6723,-1.4281,-1.2096,0.32608,1.63
-0.88078,-0.5999,-1.0048,-0.6489,-1.2617,0.37623,0.69531
-0.52581,-0.44498,-0.90028,-0.50773,-1.3398,0.080157,0.12676
-3.0593,-2.5944,-3.2565,-2.7059,-1.363,-0.095053,3.4148
-1.0101,-0.99577,-1.0066,-1.0445,-1.1607,-0.12282,0.86001
-1.9571,-1.6755,-2.1132,-1.721,-1.281,0.49217,1.8626
2.0533,2.2642,2.1291,2.2594,-1.1858,0.27,0.54352
-1.8689,-1.5869,-1.9437,-1.7376,-0.96743,0.03152,1.7299
-0.89552,-0.7078,-0.87572,-0.82615,-0.95538,0.21169,1.0371
-0.80322,-0.68557,-0.87303,-0.53407,-1.2826,0.18783,-0.5307
0.11756,0.27765,0.045019,0.16358,-1.4123,-0.20571,0.37214
1.4091,1.5252,1.3503,1.4433,-1.2041,0.48934,0.13972
-0.35906,-0.30228,-0.41878,-0.45703,-1.0809,-0.19859,1.0311
-1.2144,-1.014,-1.2064,-1.1253,-1.0356,0.14419,0.98073
-0.15364,-0.044465,-0.18663,-0.074151,-0.99917,0.50594,0.23066
0.92018,1.051,0.96726,0.98703,-1.4665,0.1531,0.032108
-2.5714,-2.1855,-2.6217,-2.292,-1.3322,-0.12162,1.6368
-0.5051,-0.32308,-0.50972,-0.22848,-1.4434,0.48098,-0.05719
-0.33499,-0.23517,-0.28054,-0.27482,-1.4776,-0.19538,-0.18935
-0.019299,0.14033,0.014569,0.048335,-1.4492,0.025776,0.17811
-0.073423,0.014699,-0.13081,-0.0015484,-1.0604,0.40969,-0.2792
-0.08017,-0.042413,-0.080096,-0.16096,-1.052,-0.079667,0.041065
-1.9114,-1.5684,-1.926,-1.7076,-1.4053,-0.025694,2.1934
-1.1778,-0.82411,-1.1505,-0.95234,-1.2265,0.17271,1.4578
-1.2579,-1.04,-1.2271,-1.1475,-0.93325,0.47798,1.2345
-0.53829,-0.17418,-0.79306,-0.10894,-1.3317,0.19419,0.64483
-0.50579,-0.40035,-0.53494,-0.4797,-0.93732,-0.067254,0.23334
1.2426,1.2879,1.294,1.2443,-1.1213,-0.026474,-0.37933
-1.0562,-0.84376,-1.1615,-0.78331,-1.4431,0.35014,0.48206
-0.66343,-0.577,-0.70025,-0.65875,-1.2853,-0.13942,0.5292
-0.42437,-0.12466,-0.53619,-0.13302,-1.3375,0.45533,0.9601
-1.4101,-1.3323,-1.4958,-1.4897,-1.2775,-0.041671,1.7559
-2.578,-2.2313,-2.7524,-2.3794,-1.3967,-0.10557,2.6846
-1.515,-1.1543,-1.6786,-1.3951,-1.4629,-0.055357,1.6186
-1.5063,-1.2984,-1.5268,-1.4289,-0.93364,0.53652,1.2705
-0.68252,-0.37814,-1.0171,-0.33977,-1.2608,0.27641,0.50459
-0.85376,-0.50808,-0.80175,-0.66631,-1.1777,0.124,0.8328
-1.1399,-0.97095,-1.1285,-1.1046,-1.0075,0.3502,1.3437
1.2253,1.2365,1.1529,1.2122,-1.1123,0.46784,-0.93677
-0.70834,-0.55574,-0.68534,-0.65356,-0.93968,0.35532,1.0336
2.674,2.7551,2.6803,2.8757,1.5919,0.60854,0.53027
2.6846,2.7148,2.6188,2.7195,1.6473,0.72874,0.50464
1.4302,1.5464,1.4627,1.5439,1.6029,0.72619,0.88011
1.2935,1.4216,1.2817,1.3933,1.6657,0.65186,0.87487
2.6408,2.6507,2.5787,2.6124,1.6329,0.63405,0.31685
1.7455,1.7941,1.6639,1.761,1.7023,0.65851,0.061741
1.204,1.2852,1.1077,1.2624,1.6823,0.73823,0.2858
1.0104,0.97827,0.9406,0.99682,1.7123,0.73434,0.34074
1.0389,1.046,0.99368,1.0078,1.4061,0.16865,-1.248
2.1333,2.1858,2.1296,2.1944,1.3943,0.26857,0.19376
1.0698,1.0334,1.1602,1.0218,1.4201,0.08312,-0.32267
1.442,1.406,1.2363,1.3105,0.80871,-1.7785,-1.2008
-0.39388,-0.49877,-0.498,-0.49384,0.81608,-1.6446,-0.74666
1.0523,1.0867,1.0475,0.9858,0.5234,-1.6627,-0.60249
-0.13964,-0.18012,-0.19514,-0.28993,0.82528,-1.7219,-1.2964
1.8735,1.9932,1.9315,1.8704,0.95313,-2.063,0.020384
2.9088,2.9738,3.0435,2.9069,0.97475,-2.508,-0.48372
-0.74661,-0.846,-0.69902,-0.84907,0.56131,-1.6267,0.35397
0.79307,0.94627,0.97666,0.78796,0.84394,-2.3525,0.68948
0.71346,0.72483,0.90676,0.58483,0.79494,-1.9493,-0.095053
0.71393,0.8789,0.76537,0.80509,0.85232,-1.7163,-0.1623
1.0166,1.1625,1.0647,1.2186,0.89216,-2.5211,-0.50517
0.25828,0.25326,0.28496,0.23388,0.78547,-1.665,-0.80023
3.2343,3.1948,3.1252,3.1602,0.97046,-2.6195,-1.4139
-0.16626,-0.25498,-0.22426,-0.31107,0.85683,-2.2921,-1.085
-0.86591,-0.92687,-0.85264,-0.98073,0.73592,-1.7971,0.12843
2.3945,2.3826,2.3881,2.3312,0.87057,-1.6424,-0.80001
1.7156,1.7214,1.7223,1.6288,0.37525,-1.586,-0.27367
-0.54313,-0.32376,-0.50779,-0.4627,0.9012,-1.821,0.84482
-0.89323,-1.0385,-0.83713,-0.9946,0.59448,-1.7525,0.63264
0.35497,0.18506,0.28855,0.12815,0.61229,-1.5913,-1.2007
-1.1076,-1.0742,-1.0194,-1.1732,0.76999,-1.7664,1.0959
-1.0534,-1.0323,-1.048,-1.1745,0.91085,-2.341,-0.05457
-0.64481,-0.5997,-0.60302,-0.71942,0.55741,-1.7321,0.87523
-0.83848,-0.91781,-0.80983,-0.94726,0.75725,-1.6099,0.11302
-0.22231,-0.39489,-0.21975,-0.23302,0.85656,-2.2295,-1.5416
-0.26945,-0.35258,-0.3396,-0.21765,0.91199,-2.4238,-1.1503
0.53614,0.60248,0.69048,0.41741,0.79913,-2.0106,0.56541
0.57856,0.59415,0.65263,0.47445,0.89722,-2.2611,-0.39918
2.5037,2.4856,2.5458,2.4051,0.80978,-2.1442,-1.2821
-0.38654,-0.5516,-0.29142,-0.51847,0.50773,-1.5322,0.26323
0.74467,0.85138,0.81453,0.84432,0.96376,-2.1873,-0.24421
0.35439,0.23911,0.3793,0.16415,0.55997,-1.5468,-0.44748
-0.66649,-0.71434,-0.67755,-0.77043,0.67468,-1.6245,0.1433
-1.3983,-1.377,-1.3596,-1.4073,0.73715,-1.7139,0.98939
1.1716,1.2245,1.2982,1.0906,0.86456,-1.9666,-0.47085
1.6871,1.7754,1.7951,1.6785,0.84678,-2.4188,0.25012
1.4096,1.4505,1.2423,1.3818,0.64133,-1.6171,-0.43113
-0.14111,-0.15642,-0.050118,-0.25433,0.77111,-1.8608,-0.29607
-1.3283,-1.4148,-1.3127,-1.3988,0.58837,-1.6634,1.0104
-0.41286,-0.59729,-0.40854,-0.5953,0.71208,-1.6181,-0.10637
1.4519,1.5445,1.5714,1.4155,0.80859,-2.232,-0.032652
1.2539,1.2586,1.3478,1.1271,0.83479,-1.8745,-1.1342
0.81731,0.96716,0.92008,0.90228,0.97963,-2.3151,0.27546
0.81568,0.96227,0.75193,0.86232,0.91398,-2.7207,-1.3503
0.18437,0.18192,0.25146,0.26547,0.86018,-1.5853,-0.7121
1.1299,1.2458,1.0426,1.121,0.4397,-1.5734,-0.34115
-0.17367,-0.25038,-0.18774,-0.18976,0.93668,-2.2519,-1.0962
2.2693,2.2884,2.231,2.2113,0.89901,-2.0186,-1.5387
0.56801,0.60733,0.57486,0.51095,0.91428,-2.1128,-0.61037
2.4756,2.5616,2.6058,2.5266,0.97614,-2.4056,-0.041735
1.6753,1.6499,1.8927,1.4815,0.80172,-2.0626,-0.011749
2.6742,2.7389,2.8347,2.5813,0.77554,-2.145,0.20182
1.9745,1.9239,2.011,1.8843,0.86607,-2.1332,-1.077
0.56116,0.53089,0.66164,0.44604,0.86256,-1.7931,-0.69906
0.59116,0.67691,0.63006,0.60737,0.89163,-1.7306,-0.5954
0.99465,1.0358,0.98993,0.96093,0.97549,-2.2534,-0.96139
0.609,0.69229,0.64844,0.60151,0.40281,-1.5676,-0.022604
1.7176,1.8818,1.8853,1.7474,0.80775,-2.2913,0.28808
1.5117,1.6701,1.5713,1.5954,0.90729,-1.9784,-0.84289
0.024195,-0.061855,0.077309,-0.10522,0.83304,-1.9785,-0.97076
-0.089145,-0.12258,-0.031012,-0.20019,0.75337,-1.6729,-0.11296
-0.31074,-0.3586,-0.27123,-0.3036,0.69913,-1.7076,-0.46838
-0.58098,-0.59929,-1.1749,-0.95596,0.80734,-1.7027,-3.1327
1.8695,1.917,1.9669,1.7457,0.91501,-1.9042,-0.59189
-0.64491,-0.61469,-0.55664,-0.6791,0.63243,-1.6799,0.16142
-0.077493,-0.13973,0.043471,-0.18889,0.47649,-1.5845,0.32118
-0.39847,-0.44158,-0.28923,-0.56173,0.52007,-1.5848,0.64301
-0.39936,-0.62832,-0.38578,-0.50914,0.81505,-1.3491,-0.67877
-1.1016,-1.4228,-1.167,-1.2866,0.76371,-1.4439,-0.099067
-0.77524,-0.97498,-0.77935,-0.86898,0.80062,-1.3898,-0.5838
-1.4558,-1.9106,-1.589,-1.5246,0.62609,-1.4364,0.48897
0.27974,0.15019,0.057767,0.20452,0.73094,-1.0766,-2.6385
-0.78668,-1.0218,-0.75067,-0.78623,0.70918,-0.8119,-0.91006
-0.12114,-0.42138,-0.13874,-0.14288,0.69077,-0.88615,-1.3666
