-0.93024,0.82196,-1.0317,-0.098449,0.032582,0.10756,1.0802,-0.5016,0.25188,-0.69701,-0.30308,-0.78758
-0.81537,0.8778,-1.391,-0.027523,0.37253,0.58556,-0.28782,-0.077718,0.96438,-0.52003,0.16611,0.45071
-0.011279,0.71026,-0.77502,-0.16937,-0.094901,-0.083643,2.0225,-0.077718,-0.91403,0.010921,-0.58459,-0.78758
-0.81537,0.43103,-0.77502,5.7884,-0.30737,2.3064,1.1106,1.3529,0.8996,-0.815,-0.95995,0.45071
-1.7918,-1.1606,-0.10768,-0.524,0.33004,-0.27484,0.10738,-0.55458,0.4462,-0.63802,-1.1476,-0.78758
-0.29845,0.65442,-1.391,2.1002,-0.03116,-1.0397,-0.86541,0.98198,0.57574,-0.63802,-0.77227,0.45071
-0.29845,0.4031,-0.67236,-0.098449,-0.03116,-1.2309,-0.9566,0.39915,0.70529,-0.34305,0.35378,0.45071
-0.12615,-0.82554,0.046326,-0.31123,-0.4561,-0.27484,-0.50061,0.028252,-0.52539,0.42388,-0.67843,1.689
-1.5046,3.363,-0.92903,-0.73678,1.7961,-0.84845,-0.83501,-1.4553,1.2235,-1.051,-0.58459,-2.0259
-0.58563,-0.43461,0.457,2.3839,-0.28612,-0.37045,1.2322,0.5581,0.12233,1.0138,0.072271,-0.78758
-0.58563,-0.43461,0.457,2.3839,-0.28612,-0.37045,1.2322,0.5581,0.12233,1.0138,0.072271,-0.78758
0.2759,0.45895,0.14899,0.18525,0.011334,0.10756,-0.014221,0.45213,-0.33107,-0.874,-1.0538,-2.0259
-0.47076,-0.21122,-0.36435,0.043403,5.1956,-0.75285,-0.987,0.028252,-0.65494,1.4268,0.072271,0.45071
-0.12615,0.73819,-0.26168,-0.2403,-0.39236,-0.65725,-0.71341,0.028252,-0.071983,3.1966,-0.1154,-0.78758
-0.8728,0.79403,-1.2884,-0.524,-0.79605,-1.0397,-1.0782,-0.28966,1.0939,-0.815,-0.86611,-0.78758
-2.1364,-0.043675,-0.62102,-0.31123,-0.71107,-0.75285,0.56337,-1.7732,3.8144,-0.57903,2.5121,-2.0259
-0.35589,2.274,0.81634,-0.2403,0.56376,0.58556,2.0529,0.13422,-0.39585,0.42388,-1.1476,-0.78758
0.21846,-1.3282,1.2784,-0.66585,0.54251,-0.37045,-0.28782,0.081237,-0.39585,-0.46104,-0.86611,-0.78758
-1.1025,-0.71384,-0.21035,-0.66585,-0.4561,-1.0397,-1.0478,-0.5016,0.18711,-0.57903,-1.1476,-0.78758
-1.562,-1.2165,0.50834,-0.8077,-0.28612,-0.37045,1.5058,-0.71354,0.057562,-0.46104,-1.1476,-0.78758
0.2759,0.73819,-0.056343,-0.59493,-0.28612,-1.1353,-0.71341,0.18721,-1.0436,0.48288,-1.1476,-0.78758
-0.98767,-0.043675,-1.1857,-0.2403,-0.39236,-0.75285,-0.9566,-0.60757,0.57574,-0.16606,-0.95995,0.45071
-0.98767,-0.15537,-1.1857,-0.31123,-0.41361,-0.94405,-0.987,-0.66055,0.51097,-0.10707,-0.95995,0.45071
0.16103,-0.82554,0.457,0.3271,-0.1374,1.3504,2.2049,0.13422,-0.71971,-0.57903,-0.95995,-0.78758
-0.41332,-0.099523,-0.62102,0.18525,0.47877,1.6372,0.80656,-0.66055,-0.91403,-0.16606,-0.20924,0.45071
-0.35589,0.5148,-1.1857,0.89451,-0.073654,0.87237,-0.04462,0.5581,0.18711,-0.75601,-0.86611,-0.78758
1.08,-0.60215,1.535,0.61081,-0.37111,-1.1353,-1.1086,0.18721,-1.7561,-0.16606,-0.77227,-0.78758
-0.47076,0.57064,-0.77502,1.8165,0.50002,3.2624,1.9313,0.82302,-0.33107,0.65986,-0.95995,-0.78758
-0.29845,0.34726,-0.46702,-0.16937,-0.24363,0.10756,0.22898,0.39915,0.77006,-0.40204,-0.39692,-0.78758
-0.58563,-0.76969,0.20033,-0.098449,-0.28612,-0.65725,-0.014221,-0.28966,0.64051,-0.69701,-0.95995,0.45071
0.2759,-0.71384,0.66234,-0.2403,-0.17989,0.29876,0.16818,0.66407,0.83483,-0.10707,-1.1476,-0.78758
-0.35589,0.90573,1.1243,-0.524,0.58501,0.39436,1.9921,0.028252,-0.65494,0.30589,-1.0538,-0.78758
-0.47076,-0.043675,-0.56969,-0.45308,-0.052407,-0.37045,-0.34861,0.028252,0.4462,-0.22506,-0.86611,1.689
-0.75793,1.157,-1.1344,-0.38215,-0.1374,-0.27484,0.22898,-0.077718,0.51097,-0.52003,-0.58459,-0.78758
-0.64306,1.1012,-1.1344,1.4974,-0.03116,-1.1353,-1.0782,-0.28966,0.64051,-1.5819,0.44762,-0.78758
-0.64306,1.1012,-1.1344,1.4974,-0.03116,-1.1353,-1.0782,-0.28966,0.64051,-1.5819,0.44762,-0.78758
-0.47076,-0.043675,-0.82636,-0.73678,-0.17989,-0.46605,-0.22702,0.028252,0.70529,-0.46104,-0.77227,-0.78758
-0.98767,0.9895,-1.0317,-0.66585,-0.24363,-0.94405,-0.9566,-0.28966,0.83483,-0.46104,0.25995,-0.78758
0.56307,-1.1606,1.535,-0.38215,-0.28612,1.0636,0.56337,0.081237,-0.20153,0.77785,0.25995,-0.78758
-0.18358,0.9895,-1.1344,-0.45308,-0.28612,-0.75285,-0.83501,-0.28966,0.18711,1.7218,0.072271,0.45071
-0.35589,0.57064,-0.98036,-0.45308,-0.24363,-0.083643,-0.59181,-0.024733,0.057562,-0.69701,-0.86611,0.45071
-0.35589,0.79403,-0.21035,-0.31123,0.011334,0.10756,1.5058,-0.28966,0.057562,-1.051,-0.86611,-0.78758
-0.35589,0.90573,-0.26168,-0.45308,-0.073654,0.20316,1.445,-0.34264,-0.0072104,-1.051,-0.86611,-0.78758
-0.011279,0.82196,-0.056343,-0.31123,-0.073654,-0.46605,-0.10542,0.45213,-0.0072104,-0.75601,-1.1476,-2.0259
0.79281,-1.1606,1.381,-0.027523,0.13882,1.1592,1.1106,0.87601,-0.20153,0.95483,-0.77227,-0.78758
0.2759,-0.658,1.8944,-0.2403,0.11757,-0.65725,-0.13582,0.98198,1.4826,0.010921,0.072271,-0.78758
0.2759,-0.658,1.8944,-0.2403,0.11757,-0.65725,-0.13582,0.98198,1.4826,0.010921,0.072271,-0.78758
-0.8728,1.4363,-1.391,-0.098449,0.35129,-0.17924,-0.50061,-0.077718,1.353,-0.63802,0.25995,0.45071
-0.93024,1.2408,-0.77502,-0.38215,-0.03116,-0.37045,1.0194,-0.5016,0.4462,-0.815,-0.30308,-0.78758
-0.011279,0.54272,-0.36435,-0.73678,-0.15864,1.0636,2.2049,0.24019,-0.9788,2.7247,-1.2415,-2.0259
-1.2174,-0.43461,-0.36435,-0.66585,-0.39236,-1.2309,-0.9566,-0.5016,0.64051,-0.57903,-1.1476,-0.78758
-0.29845,-0.5463,2.2024,-0.45308,8.0002,0.58556,0.62417,0.34616,-1.1731,3.6686,-0.95995,-0.78758
-0.52819,-0.15537,1.0217,-0.38215,-0.03116,0.48996,0.80656,0.13422,0.31665,-0.52003,-1.2415,-0.78758
-0.58563,0.79403,-0.056343,-0.524,6.6617,0.011958,0.13778,0.081237,-0.9788,2.8427,-0.95995,-0.78758
-1.16,-1.2723,1.073,-0.524,-0.39236,0.20316,0.44177,-0.44861,0.83483,0.71886,-0.1154,0.45071
-0.81537,0.12387,-0.62102,-0.2403,-0.24363,0.29876,-0.19662,-0.34264,0.64051,-0.40204,-0.30308,-0.78758
0.16103,-0.21122,0.046326,-0.45308,0.47877,0.39436,2.7217,0.24019,-2.4686,7.6212,-0.49076,0.45071
-0.35589,-0.21122,-0.056343,-0.45308,-0.54109,-0.65725,-0.47021,-0.077718,0.51097,-0.10707,-0.77227,-0.78758
0.56307,-0.76969,0.86768,-0.31123,0.41503,1.7328,2.3873,0.5581,-1.1083,3.3146,-0.86611,-0.78758
-0.75793,0.5148,-0.98036,-0.524,-0.24363,-0.75285,-0.68301,0.5581,1.0939,-0.75601,-1.3353,-0.78758
-0.24102,-0.043675,-0.056343,-0.45308,-0.17989,2.4976,2.8433,-0.18369,-0.52539,-0.69701,-0.86611,-0.78758
0.16103,-0.21122,0.046326,-0.45308,0.47877,0.39436,2.7217,0.24019,-2.4686,7.6212,-0.49076,0.45071
0.16103,-0.21122,0.097661,-0.38215,0.47877,0.29876,2.6305,0.24019,-2.4686,7.7982,-0.58459,-0.78758
-0.35589,-0.21122,-0.056343,-0.45308,-0.54109,-0.65725,-0.47021,-0.077718,0.51097,-0.10707,-0.77227,-0.78758
-1.9066,2.7487,-1.1857,-0.8077,-0.90229,2.402,1.1714,-1.5613,2.8428,-1.051,0.072271,-2.0259
-2.0789,0.4031,-0.51835,-0.16937,-0.62608,0.10756,1.8097,-1.8792,3.4905,-0.34305,2.3244,0.45071
-0.8728,1.3804,-1.391,0.3271,0.30879,-0.75285,-0.71341,-0.1307,0.8996,-0.57903,0.25995,-0.78758
-0.75793,-0.15537,-0.10768,-0.38215,-0.37111,-1.2309,-0.74381,-0.23667,-0.39585,-0.16606,-1.1476,-0.78758
-0.41332,2.0785,-1.083,-0.027523,-0.17989,-1.0397,-1.1086,-0.024733,0.51097,-0.57903,-0.58459,-0.78758
-0.12615,0.095943,-0.46702,-0.45308,-0.15864,-0.27484,-0.34861,0.24019,-0.071983,-0.40204,-1.3353,0.45071
-0.011279,0.45895,0.14899,-0.31123,-0.073654,-0.46605,0.10738,0.24019,0.57574,-0.28405,-0.20924,0.45071
-0.29845,-0.15537,0.14899,-0.45308,-0.26488,-0.75285,-0.74381,-0.44861,-0.0072104,-0.57903,-0.021567,0.45071
-0.12615,0.095943,-0.46702,-0.45308,-0.15864,-0.27484,-0.34861,0.24019,-0.071983,-0.40204,-1.3353,0.45071
-0.12615,0.26348,-0.26168,-0.31123,-0.22238,-0.37045,0.56337,-0.024733,-0.13676,-0.874,-1.1476,-0.78758
-0.64306,-0.21122,-0.15901,-0.2403,-0.37111,-1.0397,-0.31822,-0.39563,0.12233,-1.051,-0.95995,-0.78758
-0.12615,0.26348,-0.26168,-0.31123,-0.22238,-0.37045,0.56337,-0.024733,-0.13676,-0.874,-1.1476,-0.78758
-0.29845,-0.658,2.0997,-0.59493,8.064,0.20316,0.68497,0.29318,-1.497,3.8456,-1.0538,-0.78758
-1.2174,0.57064,0.20033,-0.59493,0.011334,-0.083643,0.53297,0.081237,0.96438,0.77785,-1.0538,-0.78758
-0.18358,-1.1048,1.3297,-0.027523,0.075076,0.20316,1.0194,0.45213,0.38142,0.83685,-0.77227,0.45071
-0.12615,1.4363,1.2784,-0.38215,0.73373,2.0196,3.2385,0.081237,-0.65494,0.1879,-1.0538,-0.78758
-0.29845,0.17971,-0.41568,-0.524,0.35129,-0.37045,0.016179,-0.18369,-0.78448,1.6038,-0.86611,-0.78758
0.046156,0.5148,-0.92903,-0.2403,-0.073654,-0.46605,1.8705,-0.18369,-1.0436,0.010921,-0.58459,-0.78758
0.046156,0.4031,-0.87769,-0.2403,-0.052407,-0.17924,1.9617,-0.18369,-1.0436,0.010921,-0.58459,-0.78758
1.0226,-1.2165,0.86768,-0.16937,-0.15864,0.58556,-0.014221,1.0879,0.057562,0.069915,-0.67843,0.45071
-0.29845,0.17971,-0.41568,-0.524,0.35129,-0.37045,0.016179,-0.18369,-0.78448,1.6038,-0.86611,-0.78758
0.62051,-0.71384,0.20033,-0.2403,0.053829,-0.27484,0.47217,-0.077718,-1.5618,-0.16606,0.072271,0.45071
-0.011279,0.068019,0.046326,-0.45308,-0.22238,-0.46605,-0.19662,0.5581,0.51097,-0.28405,-0.39692,0.45071
-0.29845,0.17971,-0.77502,-0.38215,-0.11615,-0.84845,-0.56141,0.13422,0.38142,-0.93299,-0.95995,0.45071
0.2759,0.12387,-1.1857,-0.2403,0.66999,-0.17924,0.28977,-0.28966,-0.65494,-0.34305,0.44762,0.45071
-0.75793,0.90573,-0.98036,-0.524,0.20256,0.58556,1.293,-0.44861,0.18711,-0.69701,-1.1476,0.45071
-0.58563,3.0279,-0.92903,-0.59493,1.9236,-0.56165,1.293,-0.28966,-0.071983,-0.52003,-1.3353,-0.78758
0.2759,0.12387,-1.1857,-0.2403,0.66999,-0.17924,0.28977,-0.28966,-0.65494,-0.34305,0.44762,0.45071
-0.58563,0.93365,-1.391,-0.027523,-0.26488,-1.2309,-1.0174,0.66407,1.1587,-0.815,-1.1476,-0.78758
-0.18358,1.0174,-1.391,0.043403,-0.15864,-0.46605,-0.37901,0.45213,0.83483,-0.75601,-0.86611,-0.78758
-0.29845,-0.15537,-0.51835,-0.66585,-0.11615,0.48996,1.6881,-0.39563,0.51097,-1.051,-0.86611,-0.78758
0.39077,0.5148,-1.1857,-0.45308,1.2437,1.0636,1.3234,0.87601,-0.9788,0.2469,-0.95995,-0.78758
-0.068714,4.48,-1.391,-0.59493,-0.1374,-1.2309,-1.0478,-0.18369,1.4178,-0.99199,0.44762,-0.78758
-0.12615,4.48,-1.391,-0.524,-0.11615,-1.2309,-1.0478,-0.18369,1.4826,-1.051,0.44762,-0.78758
-0.18358,0.34726,-0.56969,-0.524,-0.47735,-1.2309,-0.9262,-0.28966,0.70529,1.5448,0.072271,1.689
-1.2749,-0.82554,-0.62102,-0.524,-0.32862,-0.94405,-0.83501,-0.66055,0.70529,-0.52003,-0.95995,-0.78758
-0.18358,1.2129,1.4837,-0.38215,0.64875,1.3504,2.6609,0.028252,-0.46062,0.010921,-0.95995,-0.78758
-1.562,-0.15537,-0.92903,-0.16937,-0.8173,0.10756,1.597,-1.6143,2.0655,-0.16606,2.4182,-0.78758
-1.562,-0.15537,-0.92903,-0.16937,-0.8173,0.10756,1.597,-1.6143,2.0655,-0.16606,2.4182,-0.78758
-0.98767,-0.15537,-1.3397,-0.73678,-0.58358,0.10756,-0.62221,-0.8195,0.57574,-0.46104,-0.58459,0.45071
-0.24102,2.8604,-1.1344,-0.2403,-0.073654,-0.27484,-0.53101,-0.44861,-0.59016,-0.63802,-0.49076,0.45071
0.046156,1.2129,-0.82636,-0.45308,0.053829,0.011958,0.50257,-0.1307,-0.78448,0.95483,-0.77227,-0.78758
-0.011279,1.0453,-0.62102,-0.524,0.032582,-0.56165,0.16818,0.028252,-0.52539,0.65986,-0.86611,-0.78758
-0.64306,-0.63007,0.457,-0.38215,-0.1374,-0.27484,-0.04462,0.24019,1.0939,-0.10707,-1.1476,-0.78758
-0.29845,0.17971,-0.41568,-0.31123,-0.1374,-0.083643,1.7793,-0.28966,0.12233,-0.69701,-0.86611,-0.78758
-0.29845,0.17971,-0.41568,-0.38215,-0.1374,0.10756,1.8705,-0.28966,0.057562,-0.69701,-0.86611,-0.78758
0.046156,1.2129,-0.82636,-0.45308,0.053829,0.011958,0.50257,-0.1307,-0.78448,0.95483,-0.77227,-0.78758
-0.011279,1.0453,-0.62102,-0.524,0.032582,-0.56165,0.16818,0.028252,-0.52539,0.65986,-0.86611,-0.78758
-1.7918,-1.0489,-1.391,-0.524,-0.79605,1.0636,0.50257,-2.727,2.3894,0.77785,3.3566,0.45071
-1.16,-0.76969,-0.98036,-0.59493,-0.4561,-1.2309,-0.80461,-0.71354,0.18711,-0.46104,-0.95995,-0.78758
-1.7918,-1.0489,-1.391,-0.524,-0.79605,1.0636,0.50257,-2.727,2.3894,0.77785,3.3566,0.45071
-0.12615,0.79403,1.4324,-0.524,0.6275,1.5416,2.8737,0.028252,-0.91403,-0.22506,-0.95995,-0.78758
-1.4472,0.84988,-1.2884,-0.524,-0.0099126,0.48996,1.445,-1.2434,1.4826,-0.815,-0.39692,-0.78758
-0.41332,-0.21122,-0.056343,-0.66585,3.1559,-0.56165,1.2626,0.028252,-1.3027,0.83685,-1.0538,-0.78758
-0.81537,-0.21122,-0.87769,-0.16937,-0.28612,-0.37045,-0.50061,-0.44861,0.70529,-0.46104,-0.20924,0.45071
-0.068714,-0.71384,0.86768,0.18525,0.032582,-0.46605,-0.10542,0.39915,1.4178,-0.28405,0.072271,0.45071
-0.58563,-1.1048,1.0217,-0.31123,-0.22238,-1.0397,-1.0782,-0.5016,0.12233,-0.75601,-0.1154,0.45071
0.50564,-0.043675,3.7424,0.61081,11.102,1.5416,0.68497,1.5118,-3.6992,7.9162,-0.95995,-2.0259
-0.47076,0.4031,-1.237,-0.524,0.16006,0.87237,1.597,-0.92547,0.25188,-0.69701,-0.30308,-0.78758
-0.47076,0.4031,-1.237,-0.524,0.16006,0.87237,1.597,-0.92547,0.25188,-0.69701,-0.30308,-0.78758
-0.7005,-0.5463,0.76501,2.1002,-0.37111,1.2548,2.5089,0.29318,0.70529,0.36489,0.072271,-0.78758
-0.7005,-0.5463,0.76501,2.1002,-0.34987,1.1592,2.4785,0.29318,0.70529,0.30589,0.072271,-0.78758
-0.7005,-0.5463,0.76501,2.1002,-0.37111,1.2548,2.5089,0.29318,0.70529,0.36489,0.072271,-0.78758
-0.7005,-0.5463,0.76501,2.1002,-0.34987,1.1592,2.4785,0.29318,0.70529,0.30589,0.072271,-0.78758
-0.7005,0.84988,-1.391,-0.2403,-0.30737,-0.37045,-0.74381,0.081237,1.0939,-0.93299,-1.0538,-0.78758
-0.8728,0.4031,-0.46702,-0.45308,-0.17989,0.20316,1.2018,0.028252,1.8064,-0.52003,-1.0538,0.45071
-0.41332,2.3578,-1.237,-0.38215,0.053829,-0.84845,-0.80461,-0.44861,-0.71971,-0.57903,-0.77227,-0.78758
-0.41332,0.84988,-1.2884,-0.87863,-0.32862,-0.65725,-0.80461,-0.1307,-0.91403,2.4887,-1.1476,-2.0259
-0.29845,0.012172,-1.1857,-0.59493,-0.24363,0.10756,-0.47021,-0.18369,0.12233,-0.57903,-0.39692,0.45071
-0.52819,0.4031,-0.056343,3.3769,-0.37111,1.924,2.2657,0.77004,0.38142,-0.99199,-0.95995,-0.78758
-0.58563,0.34726,-0.056343,3.306,-0.37111,1.8284,2.2657,0.71705,0.38142,-0.99199,-0.95995,-0.78758
-0.29845,0.57064,1.073,-0.59493,0.2663,-0.17924,1.5058,-0.34264,-0.78448,-0.22506,-0.86611,-0.78758
-0.8728,0.62649,-0.87769,-0.31123,-0.052407,0.20316,1.6577,-0.60757,0.18711,-0.815,-0.20924,-0.78758
-0.58563,0.12387,-1.237,-0.66585,-0.32862,0.10756,-0.13582,-0.60757,0.38142,-1.051,-1.3353,-2.0259
-0.8728,0.57064,-1.0317,-0.31123,0.032582,-0.46605,-0.07502,-0.76652,1.0291,-0.63802,-0.021567,0.45071
-0.47076,0.9895,-0.15901,-0.524,5.7905,-0.083643,0.50257,-0.18369,-2.0152,5.4974,-0.86611,-0.78758
-0.24102,1.9948,-1.237,-0.524,-0.62608,-1.1353,-1.1694,0.24019,0.31665,-1.9359,-1.2415,-2.0259
-0.18358,-0.60215,-0.51835,-0.38215,-0.30737,-0.94405,-0.86541,0.24019,-0.13676,-0.28405,-1.1476,0.45071
-0.18358,-0.60215,-0.51835,-0.38215,-0.30737,-0.94405,-0.86541,0.24019,-0.13676,-0.28405,-1.1476,0.45071
-0.52819,0.5148,-1.1344,-0.45308,-0.41361,0.77676,-0.13582,-0.34264,0.70529,-0.52003,1.0106,0.45071
-0.58563,-0.82554,-0.31301,-0.38215,-0.15864,-0.84845,-0.34861,-0.34264,0.12233,-1.11,-0.86611,-0.78758
-0.81537,-0.15537,-1.1857,-0.73678,-0.052407,0.29876,0.076978,-0.5016,0.25188,0.71886,-0.86611,-0.78758
-0.58563,-0.82554,-0.31301,-0.38215,-0.15864,-0.84845,-0.34861,-0.34264,0.12233,-1.11,-0.86611,-0.78758
-0.47076,-0.043675,0.76501,-0.16937,-0.0099126,-0.75285,-0.25742,0.24019,1.7416,-0.28405,0.072271,0.45071
-0.75793,1.548,-1.391,-0.027523,-0.41361,-0.84845,-0.80461,0.081237,1.0939,-0.57903,-0.77227,-0.78758
0.2759,0.45895,-0.67236,-0.098449,-0.43485,-0.56165,-0.13582,0.081237,-0.78448,-0.40204,-0.86611,-0.78758
0.2759,0.45895,-0.67236,-0.098449,-0.43485,-0.56165,-0.13582,0.081237,-0.78448,-0.40204,-0.86611,-0.78758
0.33333,0.45895,1.1243,-0.38215,3.8783,0.68116,1.9313,0.24019,-1.2379,2.1347,-1.0538,-0.78758
-0.64306,1.1291,-1.2884,-0.027523,-0.24363,0.011958,-0.13582,0.24019,0.83483,-0.815,-1.0538,-0.78758
-0.8728,0.45895,-0.36435,-0.524,-0.22238,-0.46605,0.56337,0.18721,1.4826,-0.46104,-1.0538,-0.78758
-0.93024,0.5148,-0.31301,-0.45308,-0.17989,-0.75285,0.47217,0.13422,1.353,-0.46104,-1.0538,0.45071
0.33333,-1.2165,1.535,-0.38215,0.50002,0.96797,1.1714,0.18721,-0.33107,-0.75601,-0.67843,-0.78758
-0.52819,-0.76969,1.073,-0.38215,-0.11615,-0.17924,0.62417,0.24019,0.18711,-0.63802,-1.1476,-0.78758
-0.35589,0.9895,-0.87769,0.043403,-0.073654,-0.65725,-0.62221,0.45213,0.51097,-0.99199,-0.67843,-0.78758
-0.24102,-0.15537,0.303,-0.38215,-0.073654,-0.083643,2.9345,0.028252,-0.71971,-0.63802,-0.86611,-0.78758
-0.24102,-0.21122,0.25166,-0.45308,-0.11615,0.10756,2.9649,0.028252,-0.71971,-0.63802,-0.86611,-0.78758
-0.068714,-0.15537,0.40567,0.25618,-0.22238,0.48996,2.4481,0.45213,-0.52539,-0.22506,-0.95995,-0.78758
-1.1025,-0.88138,-0.10768,-0.45308,-0.28612,0.48996,0.076978,0.34616,1.6769,-0.22506,-0.58459,0.45071
-0.8728,0.57064,-0.77502,0.89451,0.24505,0.011958,2.4177,0.081237,-0.20153,-0.28405,-0.86611,-0.78758
-0.41332,0.12387,-0.31301,-0.2403,-0.34987,-0.84845,-0.56141,-0.18369,-0.20153,-0.63802,-0.67843,-0.78758
-0.41332,0.12387,-0.31301,-0.2403,-0.34987,-0.84845,-0.56141,-0.18369,-0.20153,-0.63802,-0.67843,-0.78758
-0.29845,0.34726,0.303,-0.38215,-0.28612,0.77676,2.2353,0.028252,-0.39585,-0.69701,-0.95995,-0.78758
-0.58563,0.29141,0.14899,-0.098449,-0.28612,-0.083643,0.25937,0.028252,0.96438,-0.40204,-0.20924,-0.78758
1.8266,-1.2723,1.689,-0.38215,-0.43485,-0.37045,-0.59181,0.71705,-1.3027,1.8398,-0.30308,0.45071
-1.6769,1.7155,-0.98036,-0.94956,-0.88104,-0.27484,1.4146,-2.3031,1.6769,1.1318,2.4182,1.689
-0.81537,3.1396,-1.083,-0.31123,-0.56234,-0.37045,-0.47021,-1.0314,1.2882,-1.346,0.91681,-2.0259
0.73538,-1.1606,1.0217,-0.8077,-0.66857,-0.65725,-0.68301,0.10773,-0.59016,0.95483,-0.1154,1.689
0.2759,-0.88138,1.073,-0.31123,0.20256,2.2108,2.9953,0.39915,-1.7561,2.1937,-1.0538,-0.78758
-0.8728,-0.15537,-0.82636,-0.73678,-0.26488,0.011958,0.076978,-0.68704,0.31665,0.77785,-0.86611,-0.78758
-0.75793,-0.60215,0.40567,-0.66585,0.011334,0.011958,-0.22702,-0.34264,0.18711,-0.63802,-1.1476,-0.78758
-0.75793,-0.5463,0.457,-0.66585,0.032582,-0.17924,-0.28782,-0.31615,0.18711,-0.57903,-1.1476,0.45071
2.5733,-1.2723,2.4077,0.043403,0.16006,-0.65725,-0.56141,1.4059,-0.71971,0.65986,0.35378,1.689
2.5733,-1.2723,2.4077,0.043403,0.16006,-0.65725,-0.56141,1.4059,-0.71971,0.65986,0.35378,1.689
-0.29845,0.23556,0.20033,-0.524,-0.39236,0.96797,2.2353,-0.26316,-0.13676,-0.75601,-1.0538,-0.78758
-0.29845,-0.49045,0.046326,0.11433,0.2663,0.20316,1.4754,-0.077718,-0.59016,0.069915,-0.95995,-0.78758
